199.58.86.206 - - [19/Sep/2015:21:14:54 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "sanjeedhasjsu.com"
199.58.86.206 - - [19/Sep/2015:21:14:56 -0700] "GET / HTTP/1.1" 200 28776 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:56 -0700] "GET /js/form-submit.js HTTP/1.1" 200 651 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:56 -0700] "GET /js/fontloader.js HTTP/1.1" 200 1074 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:56 -0700] "GET /js/reveal-animation.js HTTP/1.1" 200 12076 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:56 -0700] "GET /js/background-parallax.js HTTP/1.1" 200 8891 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:56 -0700] "GET /js/page-script.js HTTP/1.1" 200 5855 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:58 -0700] "GET /vendor/noframework.waypoints.min.js HTTP/1.1" 404 89 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:07:00:05 -0700] "GET /vendor/responsive-nav.min.js HTTP/1.1" 404 89 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:07:00:09 -0700] "GET /js/form-submit.js HTTP/1.1" 200 651 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:07:00:15 -0700] "GET /js/reveal-animation.js HTTP/1.1" 200 12076 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:07:00:16 -0700] "GET /js/background-parallax.js HTTP/1.1" 200 8891 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:07:00:18 -0700] "GET /js/page-script.js HTTP/1.1" 200 5855 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:07:00:24 -0700] "GET /vendor/webfont.js HTTP/1.1" 404 89 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:07:00:29 -0700] "GET /js/fontloader.js HTTP/1.1" 200 1074 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
162.247.72.216 - - [20/Sep/2015:07:12:32 -0700] "GET / HTTP/1.1" 200 28776 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0" "sanjeedhasjsu.com"
38.99.82.194 - - [20/Sep/2015:08:28:08 -0700] "GET /css/font-awesome.min.css HTTP/1.1" 200 17780 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.194 - - [20/Sep/2015:08:28:08 -0700] "GET /css/templatemo_misc.css HTTP/1.1" 200 12871 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.194 - - [20/Sep/2015:08:28:08 -0700] "GET /css/templatemo_style.css HTTP/1.1" 200 10796 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.194 - - [20/Sep/2015:08:28:08 -0700] "GET /js/jquery-1.10.2.min.js HTTP/1.1" 200 93106 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.194 - - [20/Sep/2015:08:28:09 -0700] "GET /js/jquery.lightbox.js HTTP/1.1" 200 7829 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.194 - - [20/Sep/2015:08:28:09 -0700] "GET /js/templatemo_custom.js HTTP/1.1" 200 3781 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.194 - - [20/Sep/2015:08:28:10 -0700] "GET /vendor/jquery.min.js HTTP/1.1" 404 89 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.194 - - [20/Sep/2015:08:28:10 -0700] "GET /vendor/noframework.waypoints.min.js HTTP/1.1" 404 89 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.194 - - [20/Sep/2015:08:28:10 -0700] "GET /vendor/responsive-nav.min.js HTTP/1.1" 404 89 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.194 - - [20/Sep/2015:08:28:11 -0700] "GET /vendor/idangerous.swiper.min.js HTTP/1.1" 404 89 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.194 - - [20/Sep/2015:08:28:11 -0700] "GET /js/form-submit.js HTTP/1.1" 200 651 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.194 - - [20/Sep/2015:08:28:12 -0700] "GET /js/reveal-animation.js HTTP/1.1" 200 12076 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.194 - - [20/Sep/2015:08:28:12 -0700] "GET /js/background-parallax.js HTTP/1.1" 200 8891 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.194 - - [20/Sep/2015:08:28:18 -0700] "GET /js/fontloader.js HTTP/1.1" 200 1074 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.233 - - [20/Sep/2015:09:29:20 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0" "www.sanjeedhasjsu.com"
38.99.82.233 - - [20/Sep/2015:09:29:22 -0700] "GET /news2/index.html HTTP/1.1" 200 9705 "-" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.233 - - [20/Sep/2015:09:29:22 -0700] "GET /news2/vendor/idangerous.swiper.min.js HTTP/1.1" 200 46354 "http://www.sanjeedhasjsu.com/news2/index.html" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.233 - - [20/Sep/2015:09:29:22 -0700] "GET /news2/vendor/responsive-nav.min.js HTTP/1.1" 200 6545 "http://www.sanjeedhasjsu.com/news2/index.html" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.233 - - [20/Sep/2015:09:29:22 -0700] "GET /news2/css/style.css HTTP/1.1" 200 3710 "http://www.sanjeedhasjsu.com/news2/index.html" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.233 - - [20/Sep/2015:09:29:22 -0700] "GET /news2/vendor/jquery.min.js HTTP/1.1" 200 93100 "http://www.sanjeedhasjsu.com/news2/index.html" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.233 - - [20/Sep/2015:09:29:22 -0700] "GET /news2/vendor/noframework.waypoints.min.js HTTP/1.1" 200 10237 "http://www.sanjeedhasjsu.com/news2/index.html" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.233 - - [20/Sep/2015:09:29:22 -0700] "GET /news2/css/base.css HTTP/1.1" 200 12255 "http://www.sanjeedhasjsu.com/news2/index.html" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.233 - - [20/Sep/2015:09:29:22 -0700] "GET /news2/js/form-submit.js HTTP/1.1" 200 651 "http://www.sanjeedhasjsu.com/news2/index.html" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:11:13:07 -0700] "GET /news4/index.html HTTP/1.1" 200 9466 "-" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:11:13:17 -0700] "GET /news4/vendor/idangerous.swiper.min.js HTTP/1.1" 200 46354 "http://sanjeedhasjsu.com/news4/index.html" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:11:13:19 -0700] "GET /news4/css/base.css HTTP/1.1" 200 12255 "http://sanjeedhasjsu.com/news4/index.html" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:11:13:19 -0700] "GET /news4/vendor/responsive-nav.min.js HTTP/1.1" 200 6545 "http://sanjeedhasjsu.com/news4/index.html" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:11:13:26 -0700] "GET /news4/js/reveal-animation.js HTTP/1.1" 200 12076 "http://sanjeedhasjsu.com/news4/index.html" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
